custom_id,clientGithubURL,clientProject,clientProjectOrganisation,breakingCommit,dependencyGroupID,dependencyArtifactID,previousVersion,newVersion,failureCategory,docker_image_breaking,execution_timestamp,execution_success,return_code,execution_time_seconds,tests_run,test_failures,test_errors,test_skipped,num_exceptions,num_failed_tests,num_compilation_errors,num_error_messages,exception_types,first_error_message,all_maven_errors,build_status,error_category,notes,log_file,parsed_errors_file
BBC100,https://github.com/s4u/sign-maven-plugin/pull/131,sign-maven-plugin,s4u,1ca02168f00f994c625eeea6b5af4ab0a06f3a27,org.slf4j,slf4j-api,1.7.36,2.0.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:1ca02168f00f994c625eeea6b5af4ab0a06f3a27-breaking,2026-01-04T23:54:02.929774,TRUE,0,24.37,5,0,5,0,25,0,0,1,java.lang.NullPointerException|java.lang.ClassCastException|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class org.simplify4u.slf4jmock.ProxyMock (org.slf4j.helpers.NOPLogger and org.simplify4u.slf4jmock.ProxyMock are in unnamed module of loader 'app'),"Tests run: 5, Failures: 0, Errors: 5, Skipped: 0, Time elapsed: 1.673 s <<< FAILURE! - in org.simplify4u.plugins.sign.SignMojoTest|org.simplify4u.plugins.sign.SignMojoTest.excludeArtifact  Time elapsed: 1.547 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.skipExecution  Time elapsed: 0.026 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.standardFlow  Time elapsed: 0.004 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.emptyKeyInfoShouldSkipExecution  Time elapsed: 0.005 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC100.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC100.json
BBC101,https://github.com/codehaus-plexus/plexus-archiver/pull/207,plexus-archiver,codehaus-plexus,46698497759b188a97830330dfebaf718beb5573,org.codehaus.plexus,plexus-io,3.2.0,3.3.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:46698497759b188a97830330dfebaf718beb5573-breaking,2026-01-04T23:54:26.803435,TRUE,0,23.85,4,0,1,0,23,22,0,5,org.codehaus.plexus.archiver.ArchiverException|MojoFailureException,Not a directory: test/resources/symlinks/src/symLinkToDirOnTheOutside,"Tests run: 4, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.561 s <<< FAILURE! - in org.codehaus.plexus.archiver.bzip2.BZip2ArchiverTest|testCreateArchive(org.codehaus.plexus.archiver.bzip2.BZip2ArchiverTest)  Time elapsed: 0.14 s  <<< ERROR!|Tests run: 3, Failures: 0, Errors: 3, Skipped: 0, Time elapsed: 0.113 s <<< FAILURE! - in org.codehaus.plexus.archiver.tar.TarFileTest|testTarFile(org.codehaus.plexus.archiver.tar.TarFileTest)  Time elapsed: 0.043 s  <<< ERROR!|testBZip2TarFile(org.codehaus.plexus.archiver.tar.TarFileTest)  Time elapsed: 0.038 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC101.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC101.json
BBC102,https://github.com/lukas-krecan/JsonUnit/pull/498,JsonUnit,lukas-krecan,5275fc9ef87a6d411b719d78c681b81ac914798b,org.apache.maven.surefire,surefire-junit4,3.0.0-M5,3.0.0-M6,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:5275fc9ef87a6d411b719d78c681b81ac914798b-breaking,2026-01-04T23:55:56.254726,TRUE,0,89.24,5,0,0,0,2,0,0,10,java.lang.NoSuchMethodError|PluginContainerException,"Expected: 3, but was: 2",Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:3.0.0-M5:test (default-test) on project test-junit4: Execution default-test of goal org.apache.maven.plugins:maven-surefire-plugin:3.0.0-M5:test failed: An API incompatibility was encountered while executing org.apache.maven.plugi|-----------------------------------------------------|realm =    plugin>org.apache.maven.plugins:maven-surefire-plugin:3.0.0-M5--1458471143|strategy = org.codehaus.plexus.classworlds.strategy.SelfFirstStrategy|urls[0] = file:/root/.m2/repository/org/apache/maven/plugins/maven-surefire-plugin/3.0.0-M5/maven-surefire-plugin-3.0.0-M5.jar,FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC102.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC102.json
BBC103,https://github.com/retest/recheck/pull/1054,recheck,retest,80a534da02670221e857647dda3ce3546c76b75e,org.slf4j,slf4j-api,1.7.36,2.0.5,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:80a534da02670221e857647dda3ce3546c76b75e-breaking,2026-01-04T23:56:38.753593,TRUE,0,42.32,1,0,1,0,61,0,0,1,java.lang.ClassCastException|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class ch.qos.logback.classic.Logger (org.slf4j.helpers.NOPLogger and ch.qos.logback.classic.Logger are in unnamed module of loader 'app'),"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.141 s <<< FAILURE! - in DefaultRecheckIgnoreJsTest|DefaultRecheckIgnoreJsTest.default_recheck_ignore_should_load_without_exception  Time elapsed: 0.048 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.015 s <<< FAILURE! - in DefaultRecheckIgnoreTest|DefaultRecheckIgnoreTest.default_recheck_ignore_should_load_without_exception  Time elapsed: 0.001 s  <<< ERROR!|Tests run: 13, Failures: 0, Errors: 13, Skipped: 0, Time elapsed: 0.075 s <<< FAILURE! - in de.retest.recheck.ui.diff.AttributeDifferenceTest",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC103.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC103.json
BBC104,https://github.com/International-Data-Spaces-Association/IDS-Messaging-Services/pull/666,IDS-Messaging-Services,International-Data-Spaces-Association,38eb09ebe87b73681489df7f8bac6d3eadebb1a1,org.springframework,spring-tx,5.3.24,6.0.2,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:38eb09ebe87b73681489df7f8bac6d3eadebb1a1-breaking,2026-01-04T23:57:39.974243,TRUE,0,61.17,3,0,0,0,12,0,0,2,org.springframework.beans.BeanInstantiationException|MojoFailureException|java.net.SocketTimeoutException|java.lang.UnsupportedClassVersionError,Failed to instantiate [org.springframework.test.context.transaction.TransactionalTestExecutionListener]: Unresolvable class definition; nested exception is java.lang.UnsupportedClassVersionError: org/,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.245 s <<< FAILURE! - in ids.messaging.dispatcher.MessageDispatcherTest|ids.messaging.dispatcher.MessageDispatcherTest  Time elapsed: 0.245 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.016 s <<< FAILURE! - in ids.messaging.requests.InfrastructureServiceTest|ids.messaging.requests.InfrastructureServiceTest  Time elapsed: 0.016 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.055 s <<< FAILURE! - in ids.messaging.endpoint.MessageControllerTest",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC104.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC104.json
BBC105,https://github.com/alphagov/pay-cardid/pull/689,pay-cardid,alphagov,359f45ab2b6e53e99b26cb7c053114abff1bd74f,org.dhatim,dropwizard-sentry,2.0.22,2.0.26-3,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:359f45ab2b6e53e99b26cb7c053114abff1bd74f-breaking,2026-01-04T23:57:58.545422,TRUE,0,18.55,3,0,0,0,3,0,0,2,io.dropwizard.configuration.ConfigurationParsingException|com.fasterxml.jackson.databind.exc.UnrecognizedPropertyException|MojoFailureException,/pay-cardid/target/classes/config/config.yaml has an error:,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.898 s <<< FAILURE! - in uk.gov.pay.card.it.resources.CardIdResourceITest|uk.gov.pay.card.it.resources.CardIdResourceITest  Time elapsed: 0.898 s  <<< ERROR!|Errors:|CardIdResourceITest » ConfigurationParsing /pay-cardid/target/classes/config/c...|Tests run: 34, Failures: 0, Errors: 1, Skipped: 0",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC105.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC105.json
BBC106,https://github.com/simplelocalize/simplelocalize-cli/pull/53,simplelocalize-cli,simplelocalize,a950450686c4c136567f3ba7333da8ffaaa84326,com.fasterxml.jackson.core,jackson-databind,2.9.10.5,2.12.6.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:a950450686c4c136567f3ba7333da8ffaaa84326-breaking,2026-01-04T23:58:20.975763,TRUE,0,22.4,4,0,0,0,15,0,0,3,java.lang.NoClassDefFoundError|java.nio.file.NoSuchFileException|java.lang.ClassNotFoundException|MojoFailureException,com/fasterxml/jackson/core/util/JacksonFeature,"Tests run: 2, Failures: 0, Errors: 2, Skipped: 0, Time elapsed: 0.252 s <<< FAILURE! - in io.simplelocalize.cli.client.ClientBodyBuildersTest|ofMimeMultipartData  Time elapsed: 0.25 s  <<< ERROR!|ofKeysBody  Time elapsed: 0.001 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.196 s <<< FAILURE! - in io.simplelocalize.cli.client.SimpleLocalizeClientTest|io.simplelocalize.cli.client.SimpleLocalizeClientTest  Time elapsed: 0.196 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC106.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC106.json
BBC107,https://github.com/International-Data-Spaces-Association/IDS-Messaging-Services/pull/658,IDS-Messaging-Services,International-Data-Spaces-Association,6d3f6d5a9dbce8a1fea9b955e522a010f6995fbc,org.springframework,spring-tx,5.3.24,6.0.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:6d3f6d5a9dbce8a1fea9b955e522a010f6995fbc-breaking,2026-01-04T23:59:21.075010,TRUE,0,60.03,3,0,0,0,12,0,0,2,org.springframework.beans.BeanInstantiationException|MojoFailureException|java.net.SocketTimeoutException|java.lang.UnsupportedClassVersionError,Failed to instantiate [org.springframework.test.context.transaction.TransactionalTestExecutionListener]: Unresolvable class definition; nested exception is java.lang.UnsupportedClassVersionError: org/,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.304 s <<< FAILURE! - in ids.messaging.dispatcher.MessageDispatcherTest|ids.messaging.dispatcher.MessageDispatcherTest  Time elapsed: 0.304 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.013 s <<< FAILURE! - in ids.messaging.requests.InfrastructureServiceTest|ids.messaging.requests.InfrastructureServiceTest  Time elapsed: 0.013 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.043 s <<< FAILURE! - in ids.messaging.endpoint.MessageControllerTest",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC107.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC107.json
BBC11,https://github.com/quarkiverse/quarkus-micrometer-registry/pull/314,quarkus-micrometer-registry,quarkiverse,fb40f5e5fc20ca31cf9fdadd5ace53f7de5ea093,io.quarkiverse.googlecloudservices,quarkus-google-cloud-common-grpc,1.4.0,2.2.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:fb40f5e5fc20ca31cf9fdadd5ace53f7de5ea093-breaking,2026-01-04T22:28:49.808632,TRUE,0,125.57,1,0,0,0,7,0,0,3,java.lang.IllegalAccessError|java.lang.RuntimeException|java.lang.IllegalArgumentException|MojoFailureException,URI is not absolute,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 8.069 s <<< FAILURE! -- in io.quarkiverse.it.micrometer.native_mode.NativeMeterRegistriesTest|io.quarkiverse.it.micrometer.native_mode.NativeMeterRegistriesTest.testRegistryInjection -- Time elapsed: 0.009 s <<< ERROR!|Errors:|NativeMeterRegistriesTest.testRegistryInjection » Runtime java.lang.RuntimeException: Failed to start quarkus|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC11.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC11.json
BBC110,https://github.com/feedzai/pdb/pull/366,pdb,feedzai,b5eb721e10cb05e68c0283d8a76c46cc257a0331,org.slf4j,slf4j-api,1.7.36,2.0.5,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:b5eb721e10cb05e68c0283d8a76c46cc257a0331-breaking,2026-01-04T23:59:53.440869,TRUE,0,32.33,4,0,0,0,4,0,0,1,java.lang.ClassCastException|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class ch.qos.logback.classic.Logger (org.slf4j.helpers.NOPLogger and ch.qos.logback.classic.Logger are in unnamed module of loader 'app'),"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.014 s <<< FAILURE! - in com.feedzai.commons.sql.abstraction.engine.impl.abs.EngineCloseTest|com.feedzai.commons.sql.abstraction.engine.impl.abs.EngineCloseTest  Time elapsed: 0.013 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.028 s <<< FAILURE! - in com.feedzai.commons.sql.abstraction.engine.impl.abs.EngineGeneralTest|com.feedzai.commons.sql.abstraction.engine.impl.abs.EngineGeneralTest  Time elapsed: 0.026 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.081 s <<< FAILURE! - in com.feedzai.commons.sql.abstraction.engine.impl.abs.BatchUpdateTest",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC110.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC110.json
BBC111,https://github.com/International-Data-Spaces-Association/IDS-Messaging-Services/pull/509,IDS-Messaging-Services,International-Data-Spaces-Association,b7e4be7e46c5360726104023156ae726da6c972e,com.fasterxml.jackson.core,jackson-databind,2.9.10.8,2.13.3,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:b7e4be7e46c5360726104023156ae726da6c972e-breaking,2026-01-05T00:01:00.141360,TRUE,0,66.63,3,0,0,0,11,1,0,3,java.lang.NoClassDefFoundError|org.opentest4j.AssertionFailedError|java.lang.ClassNotFoundException|java.net.SocketTimeoutException|MojoFailureException,com/fasterxml/jackson/annotation/JsonKey,"Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:2.19.1:test (default-test) on project messaging: There are test failures.|[ERROR] Please refer to /IDS-Messaging-Services/messaging/target/surefire-reports for the individual test results.|-> [Help 1]|[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.|Re-run Maven using the -X switch to enable full debug logging.",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC111.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC111.json
BBC112,https://github.com/s4u/sign-maven-plugin/pull/133,sign-maven-plugin,s4u,bd93ad3b61139e8bf91a1a0ff5351bc9d3d8bbbc,org.slf4j,slf4j-api,1.7.36,2.0.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:bd93ad3b61139e8bf91a1a0ff5351bc9d3d8bbbc-breaking,2026-01-05T00:01:21.720280,TRUE,0,21.48,5,0,5,0,25,0,0,1,java.lang.NullPointerException|java.lang.ClassCastException|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class org.simplify4u.slf4jmock.ProxyMock (org.slf4j.helpers.NOPLogger and org.simplify4u.slf4jmock.ProxyMock are in unnamed module of loader 'app'),"Tests run: 5, Failures: 0, Errors: 5, Skipped: 0, Time elapsed: 1.649 s <<< FAILURE! - in org.simplify4u.plugins.sign.SignMojoTest|org.simplify4u.plugins.sign.SignMojoTest.excludeArtifact  Time elapsed: 1.563 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.skipExecution  Time elapsed: 0.005 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.standardFlow  Time elapsed: 0.003 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.emptyKeyInfoShouldSkipExecution  Time elapsed: 0.004 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC112.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC112.json
BBC113,https://github.com/matteobaccan/html2pop3/pull/291,html2pop3,matteobaccan,2b60dcd83ece76e58dee05be56f00eba6deb4ac6,ch.qos.logback,logback-classic,1.2.11,1.4.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:2b60dcd83ece76e58dee05be56f00eba6deb4ac6-breaking,2026-01-05T00:01:38.676894,TRUE,0,16.91,2,0,2,0,3,0,0,2,java.lang.NoClassDefFoundError|java.lang.NoSuchMethodError|MojoFailureException,'java.lang.String ch.qos.logback.core.util.EnvUtil.logbackVersion()',"Tests run: 2, Failures: 0, Errors: 2, Skipped: 0, Time elapsed: 0.079 s <<< FAILURE! - in it.baccan.html2pop3.utils.FilterTest|it.baccan.html2pop3.utils.FilterTest.testAdd  Time elapsed: 0.012 s  <<< ERROR!|it.baccan.html2pop3.utils.FilterTest.testIsAllow  Time elapsed: 0.001 s  <<< ERROR!|Errors:|FilterTest.<clinit>:19 » NoSuchMethod 'java.lang.String ch.qos.logback.core.util.EnvUtil.logbackVersion()'",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC113.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC113.json
BBC114,https://github.com/s4u/sign-maven-plugin/pull/137,sign-maven-plugin,s4u,c9cc7d936dda55c66b41411ba608549061914806,org.slf4j,slf4j-api,1.7.36,2.0.3,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:c9cc7d936dda55c66b41411ba608549061914806-breaking,2026-01-05T00:01:59.595175,TRUE,0,20.81,5,0,5,0,25,0,0,1,java.lang.NullPointerException|java.lang.ClassCastException|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class org.simplify4u.slf4jmock.ProxyMock (org.slf4j.helpers.NOPLogger and org.simplify4u.slf4jmock.ProxyMock are in unnamed module of loader 'app'),"Tests run: 5, Failures: 0, Errors: 5, Skipped: 0, Time elapsed: 1.654 s <<< FAILURE! - in org.simplify4u.plugins.sign.SignMojoTest|org.simplify4u.plugins.sign.SignMojoTest.excludeArtifact  Time elapsed: 1.571 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.skipExecution  Time elapsed: 0.006 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.standardFlow  Time elapsed: 0.003 s  <<< ERROR!|org.simplify4u.plugins.sign.SignMojoTest.emptyKeyInfoShouldSkipExecution  Time elapsed: 0.005 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC114.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC114.json
BBC115,https://github.com/jericks/geoserver-shell/pull/15,geoserver-shell,jericks,57062474434f91f25595516ae8b759a53073a40f,org.json,json,20090211,20230227,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:57062474434f91f25595516ae8b759a53073a40f-breaking,2026-01-05T00:03:07.793426,TRUE,0,66.91,2,0,0,0,3,0,0,2,org.json.JSONException|MojoFailureException,"JSONObject[""id""] is not a string (class java.lang.Integer : 0).","Tests run: 28, Failures: 0, Errors: 2, Skipped: 0, Time elapsed: 6.614 s <<< FAILURE! - in org.geoserver.shell.ScriptCommandsTest|org.geoserver.shell.ScriptCommandsTest.listSession  Time elapsed: 0.243 s  <<< ERROR!|org.geoserver.shell.ScriptCommandsTest.getSession  Time elapsed: 0.223 s  <<< ERROR!|Errors:|ScriptCommandsTest.getSession:437 » JSON JSONObject[""id""] is not a string (class java.lang.Integer : 1).",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC115.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC115.json
BBC117,https://github.com/alphagov/pay-adminusers/pull/1558,pay-adminusers,alphagov,fcac4926cf5adb0de62abda8c386056bcc516f70,org.slf4j,slf4j-api,1.7.36,2.0.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:fcac4926cf5adb0de62abda8c386056bcc516f70-breaking,2026-01-05T00:04:37.551674,TRUE,0,88.43,2,0,0,0,33,0,0,7,java.lang.NoClassDefFoundError|java.lang.ExceptionInInitializerError|java.lang.ClassCastException|java.lang.IllegalStateException|java.lang.Exception|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class ch.qos.logback.classic.Logger (org.slf4j.helpers.NOPLogger and ch.qos.logback.classic.Logger are in unnamed module of loader 'app'),"Tests run: 8, Failures: 0, Errors: 8, Skipped: 0, Time elapsed: 0.286 s <<< FAILURE! - in uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest|uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest.shouldNotCallNotificationServiceWhenNoAdminUsersExist  Time elapsed: 0.246 s  <<< ERROR!|uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest.shouldHandleDisputeCreatedEvent  Time elapsed: 0.003 s  <<< ERROR!|uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest.shouldHandleDisputeWonEvent  Time elapsed: 0.001 s  <<< ERROR!|uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest.shouldNotCallNotificationServiceWhenTransactionDoesNotExist  Time elapsed: 0.001 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC117.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC117.json
BBC118,https://github.com/tokuhirom/avans/pull/87,avans,tokuhirom,d3c95ff17d26fa7a708166828672ed5de280f029,com.fasterxml.jackson.core,jackson-databind,2.3.3,2.13.3,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:d3c95ff17d26fa7a708166828672ed5de280f029-breaking,2026-01-05T00:04:55.925785,TRUE,0,18.32,2,1,1,0,28,0,0,8,java.lang.NoClassDefFoundError|java.lang.RuntimeException|java.lang.ClassNotFoundException|java.lang.reflect.InvocationTargetException|MojoFailureException,"/: me.geso.avans.annotationbased.MyController@73b69546, []","Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:2.5:test (default-test) on project avans: There are test failures.|[ERROR] Please refer to /avans/avans/target/surefire-reports for the individual test results.|-> [Help 1]|[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.|Re-run Maven using the -X switch to enable full debug logging.",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC118.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC118.json
BBC119,https://github.com/International-Data-Spaces-Association/IDS-Messaging-Services/pull/460,IDS-Messaging-Services,International-Data-Spaces-Association,36fd224b3010a716c7ee6cab66f3897d9c3b780a,com.fasterxml.jackson.core,jackson-databind,2.9.10.8,2.13.2.2,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:36fd224b3010a716c7ee6cab66f3897d9c3b780a-breaking,2026-01-05T00:05:59.281963,TRUE,0,62.08,3,0,0,0,11,1,0,3,java.lang.NoClassDefFoundError|org.opentest4j.AssertionFailedError|java.lang.ClassNotFoundException|java.net.SocketTimeoutException|MojoFailureException,com/fasterxml/jackson/annotation/JsonKey,"Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:2.19.1:test (default-test) on project messaging: There are test failures.|[ERROR] Please refer to /IDS-Messaging-Services/messaging/target/surefire-reports for the individual test results.|-> [Help 1]|[ERROR] To see the full stack trace of the errors, re-run Maven with the -e switch.|Re-run Maven using the -X switch to enable full debug logging.",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC119.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC119.json
BBC12,https://github.com/alphagov/pay-adminusers/pull/1746,pay-adminusers,alphagov,d4b00540f924069034a93ef4c14e4cc950dd5368,org.slf4j,slf4j-api,1.7.36,2.0.4,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:d4b00540f924069034a93ef4c14e4cc950dd5368-breaking,2026-01-04T22:30:10.558769,TRUE,0,79.43,2,0,0,0,33,0,0,7,java.lang.NoClassDefFoundError|java.lang.ExceptionInInitializerError|java.lang.ClassCastException|java.lang.IllegalStateException|java.lang.Exception|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class ch.qos.logback.classic.Logger (org.slf4j.helpers.NOPLogger and ch.qos.logback.classic.Logger are in unnamed module of loader 'app'),"Tests run: 8, Failures: 0, Errors: 8, Skipped: 0, Time elapsed: 0.198 s <<< FAILURE! - in uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest|uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest.shouldNotCallNotificationServiceWhenNoAdminUsersExist  Time elapsed: 0.159 s  <<< ERROR!|uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest.shouldHandleDisputeCreatedEvent  Time elapsed: 0.003 s  <<< ERROR!|uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest.shouldHandleDisputeWonEvent  Time elapsed: 0.002 s  <<< ERROR!|uk.gov.pay.adminusers.queue.event.EventMessageHandlerTest.shouldNotCallNotificationServiceWhenTransactionDoesNotExist  Time elapsed: 0.005 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC12.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC12.json
BBC120,https://github.com/jcabi/jcabi-ssh/pull/144,jcabi-ssh,jcabi,f890f275db902558236cef2feb3d1d2f1aab11fd,org.apache.sshd,sshd-core,2.9.2,2.10.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:f890f275db902558236cef2feb3d1d2f1aab11fd-breaking,2026-01-05T00:06:17.116242,TRUE,0,17.76,1,0,1,0,11,0,0,3,java.lang.NoClassDefFoundError|RuntimeSshException|java.io.IOException|java.net.SocketException|com.jcraft.jsch.JSchException|java.lang.ClassNotFoundException|MojoFailureException,com.jcraft.jsch.JSchException: Session.connect: java.net.SocketException: Connection reset,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 1.208 s <<< FAILURE! - in com.jcabi.ssh.SshByPasswordTest|com.jcabi.ssh.SshByPasswordTest.executesCommand  Time elapsed: 1.174 s  <<< ERROR!|Tests run: 3, Failures: 0, Errors: 2, Skipped: 0, Time elapsed: 0.159 s <<< FAILURE! - in com.jcabi.ssh.SshTest|com.jcabi.ssh.SshTest.executeCommandOnServerWithPrivateKey  Time elapsed: 0.12 s  <<< ERROR!|com.jcabi.ssh.SshTest.executeCommandOnServer  Time elapsed: 0.027 s  <<< ERROR!",FAILURE,,,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC120.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC120.json
