custom_id,clientGithubURL,clientProject,clientProjectOrganisation,breakingCommit,dependencyGroupID,dependencyArtifactID,previousVersion,newVersion,failureCategory,docker_image_breaking,execution_timestamp,execution_success,return_code,execution_time_seconds,tests_run,test_failures,test_errors,test_skipped,num_exceptions,num_failed_tests,num_compilation_errors,num_error_messages,exception_types,first_error_message,all_maven_errors,build_status,log_file,parsed_errors_file,compiled?,executed?,BC_detected?
BBC50,https://github.com/versly/wsdoc/pull/80,wsdoc,versly,ff854f4235725ac7ea3e370b69026d405688ba2e,com.fasterxml.jackson.core,jackson-databind,2.4.2,2.12.7.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:ff854f4235725ac7ea3e370b69026d405688ba2e-breaking,2026-01-04T23:04:24.380256,TRUE,0,19.88,59,33,0,0,101,0,0,3,java.lang.NoClassDefFoundError|java.lang.RuntimeException|java.lang.ClassNotFoundException|MojoFailureException,java.lang.NoClassDefFoundError: com/fasterxml/jackson/annotation/JsonMerge,"Tests run: 59, Failures: 33, Errors: 0, Skipped: 0, Time elapsed: 10.389 s <<< FAILURE! - in TestSuite|org.versly.rest.wsdoc.JaxRSRestAnnotationProcessorTest.assertGenericResponse  Time elapsed: 0.241 s  <<< FAILURE!|org.versly.rest.wsdoc.JaxRSRestAnnotationProcessorTest.assertJavaDocComments  Time elapsed: 0.252 s  <<< FAILURE!|org.versly.rest.wsdoc.JaxRSRestAnnotationProcessorTest.assertNoRedundantUriParametersForResource  Time elapsed: 0.192 s  <<< FAILURE!|org.versly.rest.wsdoc.JaxRSRestAnnotationProcessorTest.assertOverriddenPaths  Time elapsed: 0.143 s  <<< FAILURE!",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC50.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC50.json,Yes,Yes,Yes
BBC51,https://github.com/pac4j/dropwizard-pac4j/pull/298,dropwizard-pac4j,pac4j,700fd2428406fdaa4aacf00feab0cbbe634d70c2,org.eclipse.jetty,jetty-server,9.4.35.v20201120,9.4.47.v20220610,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:700fd2428406fdaa4aacf00feab0cbbe634d70c2-breaking,2026-01-04T23:04:48.444737,TRUE,0,23.96,4,0,4,0,79,0,0,3,java.lang.AbstractMethodError|java.lang.RuntimeException|javax.ws.rs.ProcessingException|java.net.SocketException|MojoFailureException,MultiException[java.lang.AbstractMethodError: Receiver class org.eclipse.jetty.server.AllowedResourceAliasChecker$AllowedResourceAliasCheckListener does not define or inherit an implementation of the,"Tests run: 4, Failures: 0, Errors: 4, Skipped: 0, Time elapsed: 3.686 s <<< FAILURE! - in org.pac4j.dropwizard.bundle.BundleFactoryTest|org.pac4j.dropwizard.bundle.BundleFactoryTest.emptyPac4jInConfig  Time elapsed: 2.485 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessiondisabledForced  Time elapsed: 0.425 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.noPac4jInConfig  Time elapsed: 0.301 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessionEnabledForced  Time elapsed: 0.316 s  <<< ERROR!",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC51.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC51.json,No,No,No
BBC52,https://github.com/International-Data-Spaces-Association/IDS-Messaging-Services/pull/636,IDS-Messaging-Services,International-Data-Spaces-Association,4fa4c3a1167054cc5ee192fbbed72e58de571d95,com.fasterxml.jackson.core,jackson-databind,2.13.4.2,2.14.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:4fa4c3a1167054cc5ee192fbbed72e58de571d95-breaking,2026-01-04T23:05:52.591675,TRUE,0,62.86,3,0,0,0,10,0,0,2,java.lang.NoSuchMethodError|org.opentest4j.AssertionFailedError|java.net.SocketTimeoutException|MojoFailureException,'boolean com.fasterxml.jackson.annotation.JsonSubTypes.failOnRepeatedNames()',"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 3.657 s <<< FAILURE! - in ids.messaging.response.MessageResponseTest|testResponses  Time elapsed: 3.644 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 2.032 s <<< FAILURE! - in ids.messaging.requests.InfrastructureServiceTest|testInfrastructureService  Time elapsed: 0.469 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.369 s <<< FAILURE! - in ids.messaging.util.InfomodelMessageBuilderTest",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC52.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC52.json,No,No,No
BBC53,https://github.com/International-Data-Spaces-Association/IDS-Messaging-Services/pull/703,IDS-Messaging-Services,International-Data-Spaces-Association,414c42fd20fe8567b86df7ae1bbbf6d8d3e9310e,org.springframework,spring-tx,5.3.24,6.0.5,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:414c42fd20fe8567b86df7ae1bbbf6d8d3e9310e-breaking,2026-01-04T23:06:42.723144,TRUE,0,50.07,3,0,0,0,12,0,0,2,org.springframework.beans.BeanInstantiationException|MojoFailureException|java.net.SocketTimeoutException|java.lang.UnsupportedClassVersionError,Failed to instantiate [org.springframework.test.context.transaction.TransactionalTestExecutionListener]: Unresolvable class definition; nested exception is java.lang.UnsupportedClassVersionError: org/,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.213 s <<< FAILURE! - in ids.messaging.dispatcher.MessageDispatcherTest|ids.messaging.dispatcher.MessageDispatcherTest  Time elapsed: 0.213 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.016 s <<< FAILURE! - in ids.messaging.requests.InfrastructureServiceTest|ids.messaging.requests.InfrastructureServiceTest  Time elapsed: 0.016 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.038 s <<< FAILURE! - in ids.messaging.endpoint.MessageControllerTest",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC53.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC53.json,No,No,No
BBC54,https://github.com/pac4j/dropwizard-pac4j/pull/317,dropwizard-pac4j,pac4j,1750bac074c30b06ae5cdff7a25db401a4f45de2,com.fasterxml.jackson.core,jackson-databind,2.10.5.1,2.13.4,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:1750bac074c30b06ae5cdff7a25db401a4f45de2-breaking,2026-01-04T23:07:00.421554,TRUE,0,17.64,4,0,4,0,33,0,0,2,java.lang.NoClassDefFoundError|java.lang.ClassNotFoundException|MojoFailureException,com/fasterxml/jackson/core/util/JacksonFeature,"Tests run: 4, Failures: 0, Errors: 4, Skipped: 0, Time elapsed: 0.366 s <<< FAILURE! - in org.pac4j.dropwizard.bundle.BundleFactoryTest|org.pac4j.dropwizard.bundle.BundleFactoryTest.emptyPac4jInConfig  Time elapsed: 0.21 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessiondisabledForced  Time elapsed: 0.005 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.noPac4jInConfig  Time elapsed: 0.005 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessionEnabledForced  Time elapsed: 0.003 s  <<< ERROR!",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC54.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC54.json,Yes,Yes,Yes
BBC55,https://github.com/pac4j/dropwizard-pac4j/pull/386,dropwizard-pac4j,pac4j,aac5842369f198d9442cacc2949a09fe00a55367,org.eclipse.jetty,jetty-server,9.4.35.v20201120,10.0.14,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:aac5842369f198d9442cacc2949a09fe00a55367-breaking,2026-01-04T23:07:22.223661,TRUE,0,21.76,4,0,4,0,12,0,0,3,java.lang.NoClassDefFoundError|java.lang.ClassNotFoundException|MojoFailureException,org/eclipse/jetty/http/HttpURI$Mutable,"Tests run: 4, Failures: 0, Errors: 4, Skipped: 0, Time elapsed: 2.114 s <<< FAILURE! - in org.pac4j.dropwizard.bundle.BundleFactoryTest|org.pac4j.dropwizard.bundle.BundleFactoryTest.emptyPac4jInConfig  Time elapsed: 1.342 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessiondisabledForced  Time elapsed: 0.299 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.noPac4jInConfig  Time elapsed: 0.174 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessionEnabledForced  Time elapsed: 0.161 s  <<< ERROR!",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC55.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC55.json,No,No,No
BBC56,https://github.com/pac4j/dropwizard-pac4j/pull/336,dropwizard-pac4j,pac4j,dc7825479563597d41c2b2fef1540a29d8b8ab36,com.fasterxml.jackson.core,jackson-databind,2.10.5.1,2.13.4.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:dc7825479563597d41c2b2fef1540a29d8b8ab36-breaking,2026-01-04T23:07:39.749141,TRUE,0,17.47,4,0,4,0,33,0,0,2,java.lang.NoClassDefFoundError|java.lang.ClassNotFoundException|MojoFailureException,com/fasterxml/jackson/core/util/JacksonFeature,"Tests run: 4, Failures: 0, Errors: 4, Skipped: 0, Time elapsed: 0.359 s <<< FAILURE! - in org.pac4j.dropwizard.bundle.BundleFactoryTest|org.pac4j.dropwizard.bundle.BundleFactoryTest.emptyPac4jInConfig  Time elapsed: 0.204 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessiondisabledForced  Time elapsed: 0.007 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.noPac4jInConfig  Time elapsed: 0.005 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessionEnabledForced  Time elapsed: 0.001 s  <<< ERROR!",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC56.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC56.json,Yes,Yes,Yes
BBC59,https://github.com/jenkinsci/incrementals-tools/pull/69,incrementals-tools,jenkinsci,a047d2d3f9385a25ced0d2ad3c49f9401ea9c624,org.codehaus.mojo,versions-maven-plugin,2.15.0,2.16.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:a047d2d3f9385a25ced0d2ad3c49f9401ea9c624-breaking,2026-01-04T23:08:49.795340,TRUE,0,14.08,0,0,0,0,2,0,0,1,org.apache.maven.surefire.booter.SurefireBooterForkException|MojoExecutionException,There was an error in the forked process,"TestEngine with ID 'junit-vintage' failed to discover tests|Failed to execute goal org.apache.maven.plugins:maven-surefire-plugin:3.0.0:test (default-test) on project incrementals-maven-plugin:|[ERROR] Please refer to /incrementals-tools/maven-plugin/target/surefire-reports for the individual test results.|Please refer to dump files (if any exist) [date].dump, [date]-jvmRun[N].dump and [date].dumpstream.|There was an error in the forked process",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC59.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC59.json,No,No,No
BBC60,https://github.com/mathieucarbou/license-maven-plugin/pull/562,license-maven-plugin,mathieucarbou,3c0bc059c4b1f9b1c35ac35a67796eb4c7e716f5,org.codehaus.plexus,plexus-utils,3.5.1,4.0.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:3c0bc059c4b1f9b1c35ac35a67796eb4c7e716f5-breaking,2026-01-04T23:09:14.295761,TRUE,0,22.58,6,0,0,0,694,0,0,2,java.lang.NoClassDefFoundError|XmlPullParserException|java.lang.ClassNotFoundException|MojoFailureException,org/codehaus/plexus/util/xml/pull/XmlPullParserException,"Tests run: 8, Failures: 0, Errors: 8, Skipped: 0, Time elapsed: 0.206 s <<< FAILURE! - in com.mycila.maven.plugin.license.RemoveMojoTest|com.mycila.maven.plugin.license.RemoveMojoTest.test_remove_script_style  Time elapsed: 0.018 s  <<< ERROR!|com.mycila.maven.plugin.license.RemoveMojoTest.test_remove_multiline  Time elapsed: 0.001 s  <<< ERROR!|com.mycila.maven.plugin.license.RemoveMojoTest.test_issue30_RemoveSucceedsOnAOneLineCommentFile  Time elapsed: 0.002 s  <<< ERROR!|com.mycila.maven.plugin.license.RemoveMojoTest.test_js_1  Time elapsed: 0.001 s  <<< ERROR!",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC60.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC60.json,No,No,No
BBC63,https://github.com/retest/recheck/pull/1032,recheck,retest,34e00b73f0a3493dc126583abbaf32c04b38c4a2,org.slf4j,slf4j-api,1.7.36,2.0.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:34e00b73f0a3493dc126583abbaf32c04b38c4a2-breaking,2026-01-04T23:10:30.384569,TRUE,0,30.29,1,0,1,0,61,0,0,1,java.lang.ClassCastException|MojoFailureException,class org.slf4j.helpers.NOPLogger cannot be cast to class ch.qos.logback.classic.Logger (org.slf4j.helpers.NOPLogger and ch.qos.logback.classic.Logger are in unnamed module of loader 'app'),"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.109 s <<< FAILURE! - in DefaultRecheckIgnoreJsTest|DefaultRecheckIgnoreJsTest.default_recheck_ignore_should_load_without_exception  Time elapsed: 0.043 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.015 s <<< FAILURE! - in DefaultRecheckIgnoreTest|DefaultRecheckIgnoreTest.default_recheck_ignore_should_load_without_exception  Time elapsed: 0.001 s  <<< ERROR!|Tests run: 13, Failures: 0, Errors: 13, Skipped: 0, Time elapsed: 0.043 s <<< FAILURE! - in de.retest.recheck.ui.diff.AttributeDifferenceTest",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC63.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC63.json,Yes,Yes,Yes
BBC64,https://github.com/ORCID/ORCID-Source/pull/6501,ORCID-Source,ORCID,18102f7a87e7ab8308a86208d47696c060110d0c,com.fasterxml.jackson.core,jackson-databind,2.10.0,2.12.6.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:18102f7a87e7ab8308a86208d47696c060110d0c-breaking,2026-01-04T23:20:30.436600,FALSE,-1,600,0,0,0,0,0,0,0,0,java.lang.NoClassDefFoundError|java.lang.ClassNotFoundException,,,FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC64.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC64.json,No,No,No
BBC66,https://github.com/searls/jasmine-maven-plugin/pull/570,jasmine-maven-plugin,searls,4bbf6c2f38c57568196164323ded8ba8aff9953d,org.slf4j,slf4j-api,1.7.32,2.0.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:4bbf6c2f38c57568196164323ded8ba8aff9953d-breaking,2026-01-04T23:21:25.278816,TRUE,0,37.7,2,2,0,0,3,0,0,0,java.lang.AssertionError|MojoFailureException,Some dependencies of Maven Plugins are expected to be in provided scope.,"Some dependencies of Maven Plugins are expected to be in provided scope.|Tests run: 2, Failures: 2, Errors: 0, Skipped: 0, Time elapsed: 1.534 s <<< FAILURE! - in com.github.searls.jasmine.format.JasmineResultLoggerTest|shouldLogDetails  Time elapsed: 1.247 s  <<< FAILURE!|shouldLogHeader  Time elapsed: 0.001 s  <<< FAILURE!|Failures:",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC66.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC66.json,Yes,Yes,No
BBC70,https://github.com/Refactoring-Bot/Refactoring-Bot/pull/111,Refactoring-Bot,Refactoring-Bot,aaffc2677a7aedeb61ece217a32f3aae237e6776,org.antlr,antlr4-runtime,4.7.2,4.11.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:aaffc2677a7aedeb61ece217a32f3aae237e6776-breaking,2026-01-04T23:23:17.665806,TRUE,0,24.42,2,0,0,0,4,1,0,1,java.lang.UnsupportedOperationException|java.lang.ExceptionInInitializerError|java.io.InvalidClassException|MojoFailureException,java.io.InvalidClassException: org.antlr.v4.runtime.atn.ATN; Could not deserialize ATN with version 3 (expected 4).,"Tests run: 5, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 1.106 s <<< FAILURE! - in de.refactoringbot.services.main.GrammarServiceTest|testCheckComment(de.refactoringbot.services.main.GrammarServiceTest)  Time elapsed: 0.021 s  <<< ERROR!|Errors:|GrammarServiceTest.testCheckComment:111 » ExceptionInInitializer|Tests run: 62, Failures: 0, Errors: 1, Skipped: 0",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC70.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC70.json,No,No,No
BBC72,https://github.com/equinor/neqsim/pull/483,neqsim,equinor,c923de11176e4fee34fa01bdb1cb1c90861fd0cf,org.apache.logging.log4j,log4j-api,2.17.2,2.18.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:c923de11176e4fee34fa01bdb1cb1c90861fd0cf-breaking,2026-01-04T23:25:14.912859,TRUE,0,28.5,1,0,1,0,133,0,0,10,java.lang.NoClassDefFoundError|java.lang.NoSuchMethodError|MojoFailureException,Could not initialize class org.apache.logging.log4j.core.impl.ThreadContextDataInjector,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.629 s <<< FAILURE! - in neqsim.PVTsimulation.simulation.SaturationPressureTest|neqsim.PVTsimulation.simulation.SaturationPressureTest.testCalcSaturationPressure  Time elapsed: 0.486 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.007 s <<< FAILURE! - in neqsim.PVTsimulation.simulation.SaturationTemperatureTest|neqsim.PVTsimulation.simulation.SaturationTemperatureTest.testCalcSaturationTemperature  Time elapsed: 0 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.002 s <<< FAILURE! - in neqsim.standards.salesContract.BaseContractTest",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC72.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC72.json,Yes,Yes,Yes
BBC73,https://github.com/equinor/neqsim/pull/484,neqsim,equinor,b6c9b74915e6fb8a972e243f23af2631fce44eb4,org.apache.logging.log4j,log4j-core,2.17.2,2.18.0,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:b6c9b74915e6fb8a972e243f23af2631fce44eb4-breaking,2026-01-04T23:25:43.321810,TRUE,0,28.33,1,0,1,0,134,0,0,10,java.lang.NoClassDefFoundError|java.lang.ClassNotFoundException|MojoFailureException,Could not initialize class org.apache.logging.log4j.core.impl.ThreadContextDataInjector,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.701 s <<< FAILURE! - in neqsim.PVTsimulation.simulation.SaturationPressureTest|neqsim.PVTsimulation.simulation.SaturationPressureTest.testCalcSaturationPressure  Time elapsed: 0.569 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.023 s <<< FAILURE! - in neqsim.PVTsimulation.simulation.SaturationTemperatureTest|neqsim.PVTsimulation.simulation.SaturationTemperatureTest.testCalcSaturationTemperature  Time elapsed: 0.002 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.011 s <<< FAILURE! - in neqsim.standards.salesContract.BaseContractTest",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC73.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC73.json,Yes,Yes,Yes
BBC74,https://github.com/btrplace/scheduler/pull/384,scheduler,btrplace,bc209e43001af17218a6f401d0ea884d814790d1,org.antlr,antlr4-runtime,4.9.3,4.10.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:bc209e43001af17218a6f401d0ea884d814790d1-breaking,2026-01-04T23:27:26.516236,TRUE,0,103.14,260,0,0,0,9,0,0,6,java.lang.ExceptionInInitializerError|java.io.InvalidClassException|java.lang.UnsupportedOperationException|org.btrplace.btrpsl.ScriptBuilderException|MojoFailureException,[foo 2:19] mismatched input '<EOF>' expecting ')',"Tests run: 38, Failures: 1, Errors: 0, Skipped: 0, Time elapsed: 4.307 s <<< FAILURE! - in TestSuite|org.btrplace.safeplace.spec.SpecScannerTest.test  Time elapsed: 2.768 s  <<< FAILURE!|Failures:|SpecScannerTest.test:23 » ExceptionInInitializer|Tests run: 38, Failures: 1, Errors: 0, Skipped: 0",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC74.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC74.json,No,No,No
BBC78,https://github.com/Refactoring-Bot/Refactoring-Bot/pull/110,Refactoring-Bot,Refactoring-Bot,448ff013455db1ebe983fa0e1c65ed09f0bc4e3a,org.antlr,antlr4-runtime,4.7.2,4.10.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:448ff013455db1ebe983fa0e1c65ed09f0bc4e3a-breaking,2026-01-04T23:28:59.038654,TRUE,0,26.45,2,0,0,0,4,1,0,1,java.lang.UnsupportedOperationException|java.lang.ExceptionInInitializerError|java.io.InvalidClassException|MojoFailureException,java.io.InvalidClassException: org.antlr.v4.runtime.atn.ATN; Could not deserialize ATN with version 3 (expected 4).,"Tests run: 5, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 1.171 s <<< FAILURE! - in de.refactoringbot.services.main.GrammarServiceTest|testCheckComment(de.refactoringbot.services.main.GrammarServiceTest)  Time elapsed: 0.026 s  <<< ERROR!|Errors:|GrammarServiceTest.testCheckComment:111 » ExceptionInInitializer|Tests run: 62, Failures: 0, Errors: 1, Skipped: 0",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC78.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC78.json,No,No,No
BBC79,https://github.com/pac4j/dropwizard-pac4j/pull/351,dropwizard-pac4j,pac4j,cd1b75ae5b6d703c29d9e2bd5a0ed230a129711a,com.fasterxml.jackson.core,jackson-databind,2.10.5.1,2.12.7.1,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:cd1b75ae5b6d703c29d9e2bd5a0ed230a129711a-breaking,2026-01-04T23:29:20.259895,TRUE,0,21.15,4,0,4,0,33,0,0,2,java.lang.NoClassDefFoundError|java.lang.ClassNotFoundException|MojoFailureException,com/fasterxml/jackson/core/util/JacksonFeature,"Tests run: 4, Failures: 0, Errors: 4, Skipped: 0, Time elapsed: 0.453 s <<< FAILURE! - in org.pac4j.dropwizard.bundle.BundleFactoryTest|org.pac4j.dropwizard.bundle.BundleFactoryTest.emptyPac4jInConfig  Time elapsed: 0.251 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessiondisabledForced  Time elapsed: 0.004 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.noPac4jInConfig  Time elapsed: 0.006 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessionEnabledForced  Time elapsed: 0.002 s  <<< ERROR!",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC79.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC79.json,No,No,No
BBC80,https://github.com/pac4j/dropwizard-pac4j/pull/349,dropwizard-pac4j,pac4j,5effea24fcd960f5659130912daf5e1d6319c9f4,org.eclipse.jetty,jetty-server,9.4.35.v20201120,9.4.50.v20221201,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:5effea24fcd960f5659130912daf5e1d6319c9f4-breaking,2026-01-04T23:29:49.596876,TRUE,0,29.23,4,0,4,0,79,0,0,3,java.lang.AbstractMethodError|java.lang.RuntimeException|javax.ws.rs.ProcessingException|java.net.SocketException|MojoFailureException,MultiException[java.lang.AbstractMethodError: Receiver class org.eclipse.jetty.server.AllowedResourceAliasChecker$AllowedResourceAliasCheckListener does not define or inherit an implementation of the,"Tests run: 4, Failures: 0, Errors: 4, Skipped: 0, Time elapsed: 5.126 s <<< FAILURE! - in org.pac4j.dropwizard.bundle.BundleFactoryTest|org.pac4j.dropwizard.bundle.BundleFactoryTest.emptyPac4jInConfig  Time elapsed: 3.094 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessiondisabledForced  Time elapsed: 0.798 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.noPac4jInConfig  Time elapsed: 0.618 s  <<< ERROR!|org.pac4j.dropwizard.bundle.BundleFactoryTest.sessionEnabledForced  Time elapsed: 0.408 s  <<< ERROR!",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC80.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC80.json,No,No,No
BBC81,https://github.com/International-Data-Spaces-Association/IDS-Messaging-Services/pull/714,IDS-Messaging-Services,International-Data-Spaces-Association,bc2dad1e82eb2a8a5105465ca2a8426813760606,org.springframework,spring-tx,5.3.24,6.0.6,TEST_FAILURE,ghcr.io/chains-project/breaking-updates:bc2dad1e82eb2a8a5105465ca2a8426813760606-breaking,2026-01-04T23:30:50.450656,TRUE,0,60.79,3,0,0,0,12,0,0,2,org.springframework.beans.BeanInstantiationException|MojoFailureException|java.net.SocketTimeoutException|java.lang.UnsupportedClassVersionError,Failed to instantiate [org.springframework.test.context.transaction.TransactionalTestExecutionListener]: Unresolvable class definition; nested exception is java.lang.UnsupportedClassVersionError: org/,"Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.284 s <<< FAILURE! - in ids.messaging.dispatcher.MessageDispatcherTest|ids.messaging.dispatcher.MessageDispatcherTest  Time elapsed: 0.283 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.008 s <<< FAILURE! - in ids.messaging.requests.InfrastructureServiceTest|ids.messaging.requests.InfrastructureServiceTest  Time elapsed: 0.008 s  <<< ERROR!|Tests run: 1, Failures: 0, Errors: 1, Skipped: 0, Time elapsed: 0.221 s <<< FAILURE! - in ids.messaging.endpoint.MessageControllerTest",FAILURE,/Volumes/Rachna-HD/RQResults/RQ4/BumpExecutionlogs/BBC81.log,/Volumes/Rachna-HD/RQResults/RQ4/parsed_errors/BBC81.json,No,No,No
