context_variant,model,instance,test_file,test_case,execution_result,root_cause,root_cause_source,reflective,llm_detected_errors,bump_bc_errors,matched_errors,match_count
Minimal,Qwen3-coder,BBC17,BBC17U178Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U181Test.java,test_handleRemoveContentLabelRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U182Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U183Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U185Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U187Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U191Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U196Test.java,test_initBinder,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U197Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U198Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U202Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U203Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U205Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U211Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U212Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U213Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U214Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U216Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U217Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U219Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U221Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U222Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U224Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U226Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U227Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U228Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U229Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U230Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U234Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U235Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U236Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U237Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U238Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U241Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U243Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U244Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U24Test.java,test_getWordsPendingRecording,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U251Test.java,test_handleSubmit,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U252Test.java,test_getEmojisByWordId,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U253Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U256Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U260Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U266Test.java,test_initWebApplicationContext,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U268Test.java,test_authenticate,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U275Test.java,test_handleCallback,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U277Test.java,test_handleCallback,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U277Test.java,test_handleCallback_withException,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoClassDefFoundError,1
Minimal,Qwen3-coder,BBC17,BBC17U278Test.java,test_handleRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U279Test.java,test_handleAuthorization,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U284Test.java,test_getBaseUrl,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U28Test.java,test_handleGetRequest,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U32Test.java,test_getLetterSoundCorrespondences,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U41Test.java,test_getStoryBooksJSONArray,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC17,BBC17U42Test.java,test_refreshStoryBooksJSONArray,ERROR,NoSuchMethodError,top,False,NoSuchMethodError,MojoFailureException|NoClassDefFoundError|NoSuchMethodError,NoSuchMethodError,1
Minimal,Qwen3-coder,BBC27,BBC27U2Test.java,test_deserialize_empty_json,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Minimal,Qwen3-coder,BBC27,BBC27U2Test.java,test_deserialize_malformed_json,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Minimal,Qwen3-coder,BBC27,BBC27U2Test.java,test_deserialize_nominal_case,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC27,BBC27U2Test.java,test_deserialize_null_input,PASSED,,none,False,,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,,0
Minimal,Qwen3-coder,BBC27,BBC27U2Test.java,test_deserialize_numeric_values,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Minimal,Qwen3-coder,BBC27,BBC27U2Test.java,test_deserialize_with_special_characters,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,APIException|ClassNotFoundException|Exception|IOException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Minimal,Qwen3-coder,BBC36,BBC36U118Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U119Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U120Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U121Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U122Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U123Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U127Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U132Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U133Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U137Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U138Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U140Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U141Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U145Test.java,test_handleRemoveContentLabelRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U146Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U147Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U14Test.java,test_handleGetRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U153Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U155Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U158Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U159Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U160Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U167Test.java,test_getEmojisByWordId,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U174Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U178Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U181Test.java,test_handleRemoveContentLabelRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U183Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U186Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U189Test.java,test_initBinder,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U194Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U200Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U202Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U203Test.java,test_getEmojisByWordId,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U204Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U208Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U209Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U214Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U215Test.java,test_handleRequest,ERROR,NoClassDefFoundError,top,False,NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,NoClassDefFoundError,1
Minimal,Qwen3-coder,BBC36,BBC36U215Test.java,test_handleRequestWithIOException,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U216Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U219Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U220Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U221Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U222Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U223Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U226Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U227Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U232Test.java,test_storeImageContributionEvent,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U235Test.java,test_getEmojisByWordId,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U236Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U237Test.java,test_handleSubmit,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U241Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U243Test.java,test_getEmojisByWordId,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
Minimal,Qwen3-coder,BBC36,BBC36U250Test.java,test_handleRequest,ERROR,ClassNotFoundException,caused_by,False,ClassNotFoundException|NoClassDefFoundError,ClassNotFoundException|MojoFailureException|NoClassDefFoundError,ClassNotFoundException|NoClassDefFoundError,2
