model,context_variant,bump_id,file_name,output_token,input_token
GPT_OSS_120b,minimal,BBC27U38Test_prompt.txt,1,345/345/345/345,
GPT_OSS_120b,minimal,BBC27U39Test_prompt.txt,1,306/306/306/306,
GPT_OSS_120b,minimal,BBC27U3Test_prompt.txt,1,493/493/493/493,
GPT_OSS_120b,minimal,BBC27U40Test_prompt.txt,1,208/208/208/208,
GPT_OSS_120b,minimal,BBC27U41Test_prompt.txt,1,630/630/630/630,
GPT_OSS_120b,minimal,BBC27U42Test_prompt.txt,1,191/191/191/191,
GPT_OSS_120b,minimal,BBC27U43Test_prompt.txt,1,261/261/261/261,
GPT_OSS_120b,minimal,BBC27U44Test_prompt.txt,1,315/315/315/315,
GPT_OSS_120b,minimal,BBC27U45Test_prompt.txt,1,215/215/215/215,
GPT_OSS_120b,minimal,BBC27U46Test_prompt.txt,1,286/286/286/286,
GPT_OSS_120b,minimal,BBC27U47Test_prompt.txt,1,166/166/166/166,
GPT_OSS_120b,minimal,BBC27U48Test_prompt.txt,1,267/267/267/267,
GPT_OSS_120b,minimal,BBC27U49Test_prompt.txt,1,173/173/173/173,
GPT_OSS_120b,minimal,BBC27U4Test_prompt.txt,1,632/632/632/632,
GPT_OSS_120b,minimal,BBC27U50Test_prompt.txt,1,318/318/318/318,
GPT_OSS_120b,minimal,BBC27U51Test_prompt.txt,1,340/340/340/340,
GPT_OSS_120b,minimal,BBC27U52Test_prompt.txt,1,291/291/291/291,
GPT_OSS_120b,minimal,BBC27U53Test_prompt.txt,1,383/383/383/383,
GPT_OSS_120b,minimal,BBC27U54Test_prompt.txt,1,168/168/168/168,
GPT_OSS_120b,minimal,BBC27U55Test_prompt.txt,1,197/197/197/197,
GPT_OSS_120b,minimal,BBC27U56Test_prompt.txt,1,174/174/174/174,
GPT_OSS_120b,minimal,BBC27U57Test_prompt.txt,1,367/367/367/367,
GPT_OSS_120b,minimal,BBC27U58Test_prompt.txt,1,285/285/285/285,
GPT_OSS_120b,minimal,BBC27U59Test_prompt.txt,1,272/272/272/272,
GPT_OSS_120b,minimal,BBC27U5Test_prompt.txt,1,327/327/327/327,
GPT_OSS_120b,minimal,BBC27U60Test_prompt.txt,1,166/166/166/166,
GPT_OSS_120b,minimal,BBC27U61Test_prompt.txt,1,322/322/322/322,
GPT_OSS_120b,minimal,BBC27U62Test_prompt.txt,1,259/259/259/259,
GPT_OSS_120b,minimal,BBC27U63Test_prompt.txt,1,205/205/205/205,
GPT_OSS_120b,minimal,BBC27U64Test_prompt.txt,1,263/263/263/263,
GPT_OSS_120b,minimal,BBC27U65Test_prompt.txt,1,349/349/349/349,
GPT_OSS_120b,minimal,BBC27U66Test_prompt.txt,1,270/270/270/270,
GPT_OSS_120b,minimal,BBC27U67Test_prompt.txt,1,339/339/339/339,
GPT_OSS_120b,minimal,BBC27U68Test_prompt.txt,1,269/269/269/269,
GPT_OSS_120b,minimal,BBC27U69Test_prompt.txt,1,205/205/205/205,
GPT_OSS_120b,minimal,BBC27U6Test_prompt.txt,1,332/332/332/332,
GPT_OSS_120b,minimal,BBC27U70Test_prompt.txt,1,413/413/413/413,
GPT_OSS_120b,minimal,BBC27U71Test_prompt.txt,1,171/171/171/171,
GPT_OSS_120b,minimal,BBC27U72Test_prompt.txt,1,305/305/305/305,
GPT_OSS_120b,minimal,BBC27U73Test_prompt.txt,1,238/238/238/238,
GPT_OSS_120b,minimal,BBC27U74Test_prompt.txt,1,197/197/197/197,
GPT_OSS_120b,minimal,BBC27U75Test_prompt.txt,1,344/344/344/344,
GPT_OSS_120b,minimal,BBC27U76Test_prompt.txt,1,148/148/148/148,
GPT_OSS_120b,minimal,BBC27U77Test_prompt.txt,1,345/345/345/345,
GPT_OSS_120b,minimal,BBC27U78Test_prompt.txt,1,344/344/344/344,
GPT_OSS_120b,minimal,BBC27U79Test_prompt.txt,1,338/338/338/338,
GPT_OSS_120b,minimal,BBC27U7Test_prompt.txt,1,211/211/211/211,
GPT_OSS_120b,minimal,BBC27U80Test_prompt.txt,1,197/197/197/197,
GPT_OSS_120b,minimal,BBC27U81Test_prompt.txt,1,213/213/213/213,
GPT_OSS_120b,minimal,BBC27U82Test_prompt.txt,1,336/336/336/336,
GPT_OSS_120b,minimal,BBC27U83Test_prompt.txt,1,190/190/190/190,
GPT_OSS_120b,minimal,BBC27U84Test_prompt.txt,1,181/181/181/181,
GPT_OSS_120b,minimal,BBC27U85Test_prompt.txt,1,329/329/329/329,
GPT_OSS_120b,minimal,BBC27U86Test_prompt.txt,1,386/386/386/386,
GPT_OSS_120b,minimal,BBC27U87Test_prompt.txt,1,246/246/246/246,
GPT_OSS_120b,minimal,BBC27U88Test_prompt.txt,1,601/601/601/601,
GPT_OSS_120b,minimal,BBC27U89Test_prompt.txt,1,236/236/236/236,
GPT_OSS_120b,minimal,BBC27U8Test_prompt.txt,1,577/577/577/577,
GPT_OSS_120b,minimal,BBC27U90Test_prompt.txt,1,231/231/231/231,
GPT_OSS_120b,minimal,BBC27U91Test_prompt.txt,1,173/173/173/173,
GPT_OSS_120b,minimal,BBC27U92Test_prompt.txt,1,563/563/563/563,
GPT_OSS_120b,minimal,BBC27U93Test_prompt.txt,1,135/135/135/135,
GPT_OSS_120b,minimal,BBC27U94Test_prompt.txt,1,336/336/336/336,
GPT_OSS_120b,minimal,BBC27U95Test_prompt.txt,1,278/278/278/278,
GPT_OSS_120b,minimal,BBC27U96Test_prompt.txt,1,201/201/201/201,
GPT_OSS_120b,minimal,BBC27U97Test_prompt.txt,1,532/532/532/532,
GPT_OSS_120b,minimal,BBC27U98Test_prompt.txt,1,305/305/305/305,
GPT_OSS_120b,minimal,BBC27U99Test_prompt.txt,1,378/378/378/378,
GPT_OSS_120b,minimal,BBC27U9Test_prompt.txt,1,247/247/247/247,
GPT_OSS_120b,minimal,BBC31U0Test_prompt.txt,1,89/89/89/89,
GPT_OSS_120b,minimal,BBC31U1Test_prompt.txt,1,446/446/446/446,
GPT_OSS_120b,minimal,BBC31U2Test_prompt.txt,1,602/602/602/602,
GPT_OSS_120b,minimal,BBC31U3Test_prompt.txt,1,538/538/538/538,
GPT_OSS_120b,minimal,BBC31U4Test_prompt.txt,1,612/612/612/612,
GPT_OSS_120b,minimal,BBC33U10Test_prompt.txt,1,269/269/269/269,
GPT_OSS_120b,minimal,BBC33U11Test_prompt.txt,1,373/373/373/373,
GPT_OSS_120b,minimal,BBC33U12Test_prompt.txt,1,201/201/201/201,
GPT_OSS_120b,minimal,BBC33U13Test_prompt.txt,1,363/363/363/363,
GPT_OSS_120b,minimal,BBC33U14Test_prompt.txt,1,274/274/274/274,
GPT_OSS_120b,minimal,BBC33U15Test_prompt.txt,1,315/315/315/315,
GPT_OSS_120b,minimal,BBC33U16Test_prompt.txt,1,315/315/315/315,
GPT_OSS_120b,minimal,BBC33U17Test_prompt.txt,1,291/291/291/291,
GPT_OSS_120b,minimal,BBC33U18Test_prompt.txt,1,412/412/412/412,
GPT_OSS_120b,minimal,BBC33U19Test_prompt.txt,1,225/225/225/225,
GPT_OSS_120b,minimal,BBC33U20Test_prompt.txt,1,265/265/265/265,
GPT_OSS_120b,minimal,BBC33U21Test_prompt.txt,1,409/409/409/409,
GPT_OSS_120b,minimal,BBC33U22Test_prompt.txt,1,571/571/571/571,
GPT_OSS_120b,minimal,BBC33U23Test_prompt.txt,1,399/399/399/399,
GPT_OSS_120b,minimal,BBC33U24Test_prompt.txt,1,281/281/281/281,
GPT_OSS_120b,minimal,BBC33U25Test_prompt.txt,1,259/259/259/259,
GPT_OSS_120b,minimal,BBC33U26Test_prompt.txt,1,224/224/224/224,
GPT_OSS_120b,minimal,BBC33U27Test_prompt.txt,1,490/490/490/490,
GPT_OSS_120b,minimal,BBC33U28Test_prompt.txt,1,595/595/595/595,
GPT_OSS_120b,minimal,BBC33U29Test_prompt.txt,1,288/288/288/288,
GPT_OSS_120b,minimal,BBC33U2Test_prompt.txt,1,837/837/837/837,
GPT_OSS_120b,minimal,BBC33U30Test_prompt.txt,1,518/518/518/518,
GPT_OSS_120b,minimal,BBC33U31Test_prompt.txt,1,317/317/317/317,
GPT_OSS_120b,minimal,BBC33U32Test_prompt.txt,1,326/326/326/326,
GPT_OSS_120b,minimal,BBC33U33Test_prompt.txt,1,282/282/282/282,
GPT_OSS_120b,minimal,BBC33U34Test_prompt.txt,1,277/277/277/277,
GPT_OSS_120b,minimal,BBC33U35Test_prompt.txt,1,235/235/235/235,
GPT_OSS_120b,minimal,BBC33U36Test_prompt.txt,1,372/372/372/372,
GPT_OSS_120b,minimal,BBC33U37Test_prompt.txt,1,215/215/215/215,
GPT_OSS_120b,minimal,BBC33U38Test_prompt.txt,1,231/231/231/231,
GPT_OSS_120b,minimal,BBC33U39Test_prompt.txt,1,562/562/562/562,
GPT_OSS_120b,minimal,BBC33U3Test_prompt.txt,1,215/215/215/215,
GPT_OSS_120b,minimal,BBC33U40Test_prompt.txt,1,230/230/230/230,
GPT_OSS_120b,minimal,BBC33U41Test_prompt.txt,1,433/433/433/433,
GPT_OSS_120b,minimal,BBC33U42Test_prompt.txt,1,393/393/393/393,
GPT_OSS_120b,minimal,BBC33U43Test_prompt.txt,1,603/603/603/603,
GPT_OSS_120b,minimal,BBC33U44Test_prompt.txt,1,220/220/220/220,
GPT_OSS_120b,minimal,BBC33U45Test_prompt.txt,1,429/429/429/429,
GPT_OSS_120b,minimal,BBC33U46Test_prompt.txt,1,357/357/357/357,
GPT_OSS_120b,minimal,BBC33U47Test_prompt.txt,1,213/213/213/213,
GPT_OSS_120b,minimal,BBC33U48Test_prompt.txt,1,330/330/330/330,
GPT_OSS_120b,minimal,BBC33U49Test_prompt.txt,1,427/427/427/427,
GPT_OSS_120b,minimal,BBC33U4Test_prompt.txt,1,339/339/339/339,
GPT_OSS_120b,minimal,BBC33U50Test_prompt.txt,1,214/214/214/214,
GPT_OSS_120b,minimal,BBC33U51Test_prompt.txt,1,207/207/207/207,
GPT_OSS_120b,minimal,BBC33U52Test_prompt.txt,1,374/374/374/374,
GPT_OSS_120b,minimal,BBC33U53Test_prompt.txt,1,376/376/376/376,
GPT_OSS_120b,minimal,BBC33U54Test_prompt.txt,1,215/215/215/215,
GPT_OSS_120b,minimal,BBC33U55Test_prompt.txt,1,540/540/540/540,
GPT_OSS_120b,minimal,BBC33U56Test_prompt.txt,1,198/198/198/198,
GPT_OSS_120b,minimal,BBC33U57Test_prompt.txt,1,301/301/301/301,
GPT_OSS_120b,minimal,BBC33U58Test_prompt.txt,1,256/256/256/256,
GPT_OSS_120b,minimal,BBC33U59Test_prompt.txt,1,278/278/278/278,
GPT_OSS_120b,minimal,BBC33U5Test_prompt.txt,1,115/115/115/115,
GPT_OSS_120b,minimal,BBC33U60Test_prompt.txt,1,467/467/467/467,
GPT_OSS_120b,minimal,BBC33U61Test_prompt.txt,1,354/354/354/354,
GPT_OSS_120b,minimal,BBC33U62Test_prompt.txt,1,319/319/319/319,
GPT_OSS_120b,minimal,BBC33U63Test_prompt.txt,1,523/523/523/523,
GPT_OSS_120b,minimal,BBC33U64Test_prompt.txt,1,352/352/352/352,
GPT_OSS_120b,minimal,BBC33U65Test_prompt.txt,1,134/134/134/134,
GPT_OSS_120b,minimal,BBC33U66Test_prompt.txt,1,164/164/164/164,
GPT_OSS_120b,minimal,BBC33U67Test_prompt.txt,1,390/390/390/390,
GPT_OSS_120b,minimal,BBC33U68Test_prompt.txt,1,185/185/185/185,
GPT_OSS_120b,minimal,BBC33U69Test_prompt.txt,1,256/256/256/256,
GPT_OSS_120b,minimal,BBC33U6Test_prompt.txt,1,207/207/207/207,
GPT_OSS_120b,minimal,BBC33U70Test_prompt.txt,1,430/430/430/430,
GPT_OSS_120b,minimal,BBC33U71Test_prompt.txt,1,226/226/226/226,
GPT_OSS_120b,minimal,BBC33U72Test_prompt.txt,1,402/402/402/402,
GPT_OSS_120b,minimal,BBC33U73Test_prompt.txt,1,232/232/232/232,
GPT_OSS_120b,minimal,BBC33U74Test_prompt.txt,1,506/506/506/506,
GPT_OSS_120b,minimal,BBC33U75Test_prompt.txt,1,317/317/317/317,
GPT_OSS_120b,minimal,BBC33U76Test_prompt.txt,1,485/485/485/485,
GPT_OSS_120b,minimal,BBC33U77Test_prompt.txt,1,259/259/259/259,
GPT_OSS_120b,minimal,BBC33U78Test_prompt.txt,1,512/512/512/512,
GPT_OSS_120b,minimal,BBC33U79Test_prompt.txt,1,284/284/284/284,
GPT_OSS_120b,minimal,BBC33U7Test_prompt.txt,1,430/430/430/430,
GPT_OSS_120b,minimal,BBC33U80Test_prompt.txt,1,249/249/249/249,
GPT_OSS_120b,minimal,BBC33U81Test_prompt.txt,1,189/189/189/189,
GPT_OSS_120b,minimal,BBC33U82Test_prompt.txt,1,216/216/216/216,
GPT_OSS_120b,minimal,BBC33U83Test_prompt.txt,1,235/235/235/235,
GPT_OSS_120b,minimal,BBC33U8Test_prompt.txt,1,250/250/250/250,
GPT_OSS_120b,minimal,BBC33U9Test_prompt.txt,1,411/411/411/411,
GPT_OSS_120b,minimal,BBC35U0Test_prompt.txt,1,330/330/330/330,
GPT_OSS_120b,minimal,BBC35U1Test_prompt.txt,1,68/68/68/68,
GPT_OSS_120b,minimal,BBC35U2Test_prompt.txt,1,404/404/404/404,
GPT_OSS_120b,minimal,BBC35U3Test_prompt.txt,1,158/158/158/158,
GPT_OSS_120b,minimal,BBC36U108Test_prompt.txt,1,486/486/486/486,
GPT_OSS_120b,minimal,BBC36U109Test_prompt.txt,1,869/869/869/869,
GPT_OSS_120b,minimal,BBC36U10Test_prompt.txt,1,711/711/711/711,
GPT_OSS_120b,minimal,BBC36U110Test_prompt.txt,1,127/127/127/127,
GPT_OSS_120b,minimal,BBC36U111Test_prompt.txt,1,505/505/505/505,
GPT_OSS_120b,minimal,BBC36U112Test_prompt.txt,1,1205/1205/1205/1205,
GPT_OSS_120b,minimal,BBC36U113Test_prompt.txt,1,475/475/475/475,
GPT_OSS_120b,minimal,BBC36U114Test_prompt.txt,1,201/201/201/201,
GPT_OSS_120b,minimal,BBC36U115Test_prompt.txt,1,177/177/177/177,
GPT_OSS_120b,minimal,BBC36U116Test_prompt.txt,1,96/96/96/96,
GPT_OSS_120b,minimal,BBC36U117Test_prompt.txt,1,521/521/521/521,
GPT_OSS_120b,minimal,BBC36U118Test_prompt.txt,1,71/71/71/71,
GPT_OSS_120b,minimal,BBC36U119Test_prompt.txt,1,484/484/484/484,
GPT_OSS_120b,minimal,BBC36U11Test_prompt.txt,1,564/564/564/564,
GPT_OSS_120b,minimal,BBC36U120Test_prompt.txt,1,582/582/582/582,
GPT_OSS_120b,minimal,BBC36U121Test_prompt.txt,1,179/179/179/179,
GPT_OSS_120b,minimal,BBC36U122Test_prompt.txt,1,268/268/268/268,
GPT_OSS_120b,minimal,BBC36U123Test_prompt.txt,1,526/526/526/526,
GPT_OSS_120b,minimal,BBC36U124Test_prompt.txt,1,1141/1141/1141/1141,
GPT_OSS_120b,minimal,BBC36U125Test_prompt.txt,1,144/144/144/144,
GPT_OSS_120b,minimal,BBC36U126Test_prompt.txt,1,423/423/423/423,
GPT_OSS_120b,minimal,BBC36U127Test_prompt.txt,1,93/93/93/93,
GPT_OSS_120b,minimal,BBC36U128Test_prompt.txt,1,553/553/553/553,
GPT_OSS_120b,minimal,BBC36U129Test_prompt.txt,1,105/105/105/105,
GPT_OSS_120b,minimal,BBC36U12Test_prompt.txt,1,542/542/542/542,
GPT_OSS_120b,minimal,BBC36U130Test_prompt.txt,1,535/535/535/535,
GPT_OSS_120b,minimal,BBC36U131Test_prompt.txt,1,138/138/138/138,
GPT_OSS_120b,minimal,BBC36U132Test_prompt.txt,1,255/255/255/255,
GPT_OSS_120b,minimal,BBC36U133Test_prompt.txt,1,312/312/312/312,
GPT_OSS_120b,minimal,BBC36U134Test_prompt.txt,1,538/538/538/538,
GPT_OSS_120b,minimal,BBC36U135Test_prompt.txt,1,162/162/162/162,
GPT_OSS_120b,minimal,BBC36U136Test_prompt.txt,1,428/428/428/428,
GPT_OSS_120b,minimal,BBC36U137Test_prompt.txt,1,468/468/468/468,
GPT_OSS_120b,minimal,BBC36U138Test_prompt.txt,1,379/379/379/379,
GPT_OSS_120b,minimal,BBC36U139Test_prompt.txt,1,213/213/213/213,
GPT_OSS_120b,minimal,BBC36U13Test_prompt.txt,1,596/596/596/596,
GPT_OSS_120b,minimal,BBC36U140Test_prompt.txt,1,204/204/204/204,
GPT_OSS_120b,minimal,BBC36U141Test_prompt.txt,1,511/511/511/511,
GPT_OSS_120b,minimal,BBC36U142Test_prompt.txt,1,94/94/94/94,
GPT_OSS_120b,minimal,BBC36U143Test_prompt.txt,1,83/83/83/83,
GPT_OSS_120b,minimal,BBC36U144Test_prompt.txt,1,160/160/160/160,
GPT_OSS_120b,minimal,BBC36U145Test_prompt.txt,1,657/657/657/657,
GPT_OSS_120b,minimal,BBC36U146Test_prompt.txt,1,738/738/738/738,
GPT_OSS_120b,minimal,BBC36U147Test_prompt.txt,1,93/93/93/93,
GPT_OSS_120b,minimal,BBC36U148Test_prompt.txt,1,121/121/121/121,
GPT_OSS_120b,minimal,BBC36U149Test_prompt.txt,1,89/89/89/89,
GPT_OSS_120b,minimal,BBC36U14Test_prompt.txt,1,284/284/284/284,
GPT_OSS_120b,minimal,BBC36U150Test_prompt.txt,1,156/156/156/156,
GPT_OSS_120b,minimal,BBC36U151Test_prompt.txt,1,698/698/698/698,
GPT_OSS_120b,minimal,BBC36U152Test_prompt.txt,1,110/110/110/110,
GPT_OSS_120b,minimal,BBC36U153Test_prompt.txt,1,583/583/583/583,
GPT_OSS_120b,minimal,BBC36U154Test_prompt.txt,1,482/482/482/482,
GPT_OSS_120b,minimal,BBC36U155Test_prompt.txt,1,451/451/451/451,
GPT_OSS_120b,minimal,BBC36U156Test_prompt.txt,1,104/104/104/104,
GPT_OSS_120b,minimal,BBC36U157Test_prompt.txt,1,466/466/466/466,
GPT_OSS_120b,minimal,BBC36U158Test_prompt.txt,1,145/145/145/145,
GPT_OSS_120b,minimal,BBC36U159Test_prompt.txt,1,577/577/577/577,
GPT_OSS_120b,minimal,BBC36U15Test_prompt.txt,1,482/482/482/482,
GPT_OSS_120b,minimal,BBC36U160Test_prompt.txt,1,406/406/406/406,
GPT_OSS_120b,minimal,BBC36U161Test_prompt.txt,1,111/111/111/111,
GPT_OSS_120b,minimal,BBC36U162Test_prompt.txt,1,96/96/96/96,
GPT_OSS_120b,minimal,BBC36U163Test_prompt.txt,1,518/518/518/518,
GPT_OSS_120b,minimal,BBC36U164Test_prompt.txt,1,552/552/552/552,
GPT_OSS_120b,minimal,BBC36U165Test_prompt.txt,1,218/218/218/218,
GPT_OSS_120b,minimal,BBC36U166Test_prompt.txt,1,629/629/629/629,
GPT_OSS_120b,minimal,BBC36U167Test_prompt.txt,1,398/398/398/398,
GPT_OSS_120b,minimal,BBC36U168Test_prompt.txt,1,569/569/569/569,
GPT_OSS_120b,minimal,BBC36U169Test_prompt.txt,1,1177/1177/1177/1177,
GPT_OSS_120b,minimal,BBC36U16Test_prompt.txt,1,584/584/584/584,
GPT_OSS_120b,minimal,BBC36U170Test_prompt.txt,1,428/428/428/428,
GPT_OSS_120b,minimal,BBC36U171Test_prompt.txt,1,108/108/108/108,
GPT_OSS_120b,minimal,BBC36U172Test_prompt.txt,1,306/306/306/306,
GPT_OSS_120b,minimal,BBC36U173Test_prompt.txt,1,403/403/403/403,
GPT_OSS_120b,minimal,BBC36U174Test_prompt.txt,1,187/187/187/187,
GPT_OSS_120b,minimal,BBC36U175Test_prompt.txt,1,705/705/705/705,
GPT_OSS_120b,minimal,BBC36U176Test_prompt.txt,1,515/515/515/515,
GPT_OSS_120b,minimal,BBC36U177Test_prompt.txt,1,456/456/456/456,
GPT_OSS_120b,minimal,BBC36U178Test_prompt.txt,1,373/373/373/373,
GPT_OSS_120b,minimal,BBC36U179Test_prompt.txt,1,102/102/102/102,
GPT_OSS_120b,minimal,BBC36U180Test_prompt.txt,1,94/94/94/94,
GPT_OSS_120b,minimal,BBC36U181Test_prompt.txt,1,128/128/128/128,
GPT_OSS_120b,minimal,BBC36U182Test_prompt.txt,1,741/741/741/741,
GPT_OSS_120b,minimal,BBC36U183Test_prompt.txt,1,1056/1056/1056/1056,
GPT_OSS_120b,minimal,BBC36U184Test_prompt.txt,1,569/569/569/569,
GPT_OSS_120b,minimal,BBC36U185Test_prompt.txt,1,564/564/564/564,
GPT_OSS_120b,minimal,BBC36U186Test_prompt.txt,1,95/95/95/95,
GPT_OSS_120b,minimal,BBC36U187Test_prompt.txt,1,165/165/165/165,
GPT_OSS_120b,minimal,BBC36U188Test_prompt.txt,1,706/706/706/706,
GPT_OSS_120b,minimal,BBC36U189Test_prompt.txt,1,433/433/433/433,
GPT_OSS_120b,minimal,BBC36U190Test_prompt.txt,1,100/100/100/100,
GPT_OSS_120b,minimal,BBC36U191Test_prompt.txt,1,120/120/120/120,
GPT_OSS_120b,minimal,BBC36U192Test_prompt.txt,1,721/721/721/721,
GPT_OSS_120b,minimal,BBC36U193Test_prompt.txt,1,94/94/94/94,
GPT_OSS_120b,minimal,BBC36U194Test_prompt.txt,1,439/439/439/439,
GPT_OSS_120b,minimal,BBC36U195Test_prompt.txt,1,129/129/129/129,
GPT_OSS_120b,minimal,BBC36U196Test_prompt.txt,1,231/231/231/231,
GPT_OSS_120b,minimal,BBC36U197Test_prompt.txt,1,466/466/466/466,
GPT_OSS_120b,minimal,BBC36U198Test_prompt.txt,1,95/95/95/95,
GPT_OSS_120b,minimal,BBC36U199Test_prompt.txt,1,552/552/552/552,
GPT_OSS_120b,minimal,BBC36U1Test_prompt.txt,1,97/97/97/97,
GPT_OSS_120b,minimal,BBC36U200Test_prompt.txt,1,418/418/418/418,
GPT_OSS_120b,minimal,BBC36U201Test_prompt.txt,1,103/103/103/103,
GPT_OSS_120b,minimal,BBC36U202Test_prompt.txt,1,601/601/601/601,
GPT_OSS_120b,minimal,BBC36U203Test_prompt.txt,1,107/107/107/107,
GPT_OSS_120b,minimal,BBC36U204Test_prompt.txt,1,465/465/465/465,
GPT_OSS_120b,minimal,BBC36U205Test_prompt.txt,1,477/477/477/477,
GPT_OSS_120b,minimal,BBC36U206Test_prompt.txt,1,425/425/425/425,
GPT_OSS_120b,minimal,BBC36U207Test_prompt.txt,1,96/96/96/96,
GPT_OSS_120b,minimal,BBC36U208Test_prompt.txt,1,290/290/290/290,
GPT_OSS_120b,minimal,BBC36U209Test_prompt.txt,1,586/586/586/586,
GPT_OSS_120b,minimal,BBC36U210Test_prompt.txt,1,308/308/308/308,
GPT_OSS_120b,minimal,BBC36U211Test_prompt.txt,1,703/703/703/703,
GPT_OSS_120b,minimal,BBC36U212Test_prompt.txt,1,505/505/505/505,
GPT_OSS_120b,minimal,BBC36U213Test_prompt.txt,1,492/492/492/492,
GPT_OSS_120b,minimal,BBC36U214Test_prompt.txt,1,151/151/151/151,
GPT_OSS_120b,minimal,BBC36U215Test_prompt.txt,1,92/92/92/92,
GPT_OSS_120b,minimal,BBC36U216Test_prompt.txt,1,536/536/536/536,
GPT_OSS_120b,minimal,BBC36U217Test_prompt.txt,1,440/440/440/440,
GPT_OSS_120b,minimal,BBC36U218Test_prompt.txt,1,497/497/497/497,
GPT_OSS_120b,minimal,BBC36U219Test_prompt.txt,1,97/97/97/97,
GPT_OSS_120b,minimal,BBC36U220Test_prompt.txt,1,119/119/119/119,
GPT_OSS_120b,minimal,BBC36U221Test_prompt.txt,1,98/98/98/98,
GPT_OSS_120b,minimal,BBC36U222Test_prompt.txt,1,364/364/364/364,
GPT_OSS_120b,minimal,BBC36U223Test_prompt.txt,1,401/401/401/401,
GPT_OSS_120b,minimal,BBC36U224Test_prompt.txt,1,99/99/99/99,
GPT_OSS_120b,minimal,BBC36U225Test_prompt.txt,1,202/202/202/202,
GPT_OSS_120b,minimal,BBC36U226Test_prompt.txt,1,461/461/461/461,
GPT_OSS_120b,minimal,BBC36U227Test_prompt.txt,1,620/620/620/620,
GPT_OSS_120b,minimal,BBC36U228Test_prompt.txt,1,578/578/578/578,
GPT_OSS_120b,minimal,BBC36U229Test_prompt.txt,1,327/327/327/327,
GPT_OSS_120b,minimal,BBC36U230Test_prompt.txt,1,150/150/150/150,
GPT_OSS_120b,minimal,BBC36U231Test_prompt.txt,1,518/518/518/518,
GPT_OSS_120b,minimal,BBC36U232Test_prompt.txt,1,791/791/791/791,
GPT_OSS_120b,minimal,BBC36U233Test_prompt.txt,1,835/835/835/835,
GPT_OSS_120b,minimal,BBC36U234Test_prompt.txt,1,97/97/97/97,
GPT_OSS_120b,minimal,BBC36U235Test_prompt.txt,1,101/101/101/101,
GPT_OSS_120b,minimal,BBC36U236Test_prompt.txt,1,493/493/493/493,
GPT_OSS_120b,minimal,BBC36U237Test_prompt.txt,1,272/272/272/272,
GPT_OSS_120b,minimal,BBC36U238Test_prompt.txt,1,389/389/389/389,
GPT_OSS_120b,minimal,BBC36U239Test_prompt.txt,1,617/617/617/617,
GPT_OSS_120b,minimal,BBC36U240Test_prompt.txt,1,1529/1529/1529/1529,
GPT_OSS_120b,minimal,BBC36U241Test_prompt.txt,1,544/544/544/544,
GPT_OSS_120b,minimal,BBC36U242Test_prompt.txt,1,331/331/331/331,
GPT_OSS_120b,minimal,BBC36U243Test_prompt.txt,1,463/463/463/463,
GPT_OSS_120b,minimal,BBC36U244Test_prompt.txt,1,664/664/664/664,
GPT_OSS_120b,minimal,BBC36U245Test_prompt.txt,1,561/561/561/561,
GPT_OSS_120b,minimal,BBC36U246Test_prompt.txt,1,586/586/586/586,
GPT_OSS_120b,minimal,BBC36U247Test_prompt.txt,1,570/570/570/570,
GPT_OSS_120b,minimal,BBC36U248Test_prompt.txt,1,235/235/235/235,
GPT_OSS_120b,minimal,BBC36U249Test_prompt.txt,1,93/93/93/93,
GPT_OSS_120b,minimal,BBC36U24Test_prompt.txt,1,185/185/185/185,
GPT_OSS_120b,minimal,BBC36U250Test_prompt.txt,1,452/452/452/452,
GPT_OSS_120b,minimal,BBC36U251Test_prompt.txt,1,605/605/605/605,
GPT_OSS_120b,minimal,BBC36U252Test_prompt.txt,1,582/582/582/582,
GPT_OSS_120b,minimal,BBC36U253Test_prompt.txt,1,452/452/452/452,
GPT_OSS_120b,minimal,BBC36U254Test_prompt.txt,1,453/453/453/453,
GPT_OSS_120b,minimal,BBC36U255Test_prompt.txt,1,409/409/409/409,
GPT_OSS_120b,minimal,BBC36U256Test_prompt.txt,1,482/482/482/482,
GPT_OSS_120b,minimal,BBC36U257Test_prompt.txt,1,381/381/381/381,
GPT_OSS_120b,minimal,BBC36U258Test_prompt.txt,1,767/767/767/767,
GPT_OSS_120b,minimal,BBC36U259Test_prompt.txt,1,96/96/96/96,
GPT_OSS_120b,minimal,BBC36U25Test_prompt.txt,1,243/243/243/243,
GPT_OSS_120b,minimal,BBC36U260Test_prompt.txt,1,85/85/85/85,
GPT_OSS_120b,minimal,BBC36U261Test_prompt.txt,1,485/485/485/485,
GPT_OSS_120b,minimal,BBC36U262Test_prompt.txt,1,899/899/899/899,
GPT_OSS_120b,minimal,BBC36U263Test_prompt.txt,1,866/866/866/866,
GPT_OSS_120b,minimal,BBC36U264Test_prompt.txt,1,1015/1015/1015/1015,
GPT_OSS_120b,minimal,BBC36U265Test_prompt.txt,1,679/679/679/679,
GPT_OSS_120b,minimal,BBC36U266Test_prompt.txt,1,639/639/639/639,
GPT_OSS_120b,minimal,BBC36U267Test_prompt.txt,1,1571/1571/1571/1571,
GPT_OSS_120b,minimal,BBC36U268Test_prompt.txt,1,616/616/616/616,
GPT_OSS_120b,minimal,BBC36U269Test_prompt.txt,1,470/470/470/470,
